Date,AXJOA,SPXTR
04-Oct-2007,"41,420.10",2411.41
03-Oct-2007,"42,006.90",2406.3
02-Oct-2007,"42,006.50",2416.83
01-Oct-2007,"41,398.60",2417.44
28-Sep-2007,"41,424.10",2385.72
27-Sep-2007,"41,235.20",2392.92
26-Sep-2007,"40,877.40",2383.53
25-Sep-2007,"40,886.40",2370.26
24-Sep-2007,"40,685.70",2371.03
21-Sep-2007,"40,067.70",2383.55
20-Sep-2007,"40,293.80",2372.61
19-Sep-2007,"40,055.80",2388.15
18-Sep-2007,"39,024.60",2373.63
17-Sep-2007,"39,520.30",2306.25
14-Sep-2007,"39,727.50",2318.11
13-Sep-2007,"39,244.80",2317.63
12-Sep-2007,"39,179.00",2298.14
11-Sep-2007,"39,271.10",2297.41
10-Sep-2007,"38,990.60",2266.51
07-Sep-2007,"39,472.90",2269.32
06-Sep-2007,"39,300.30",2308.35
05-Sep-2007,"39,367.70",2298.16
04-Sep-2007,"39,559.20",2323.83
03-Sep-2007,"39,392.90",#N/A
31-Aug-2007,"39,240.50",2299.71
30-Aug-2007,"38,503.90",2274.16
29-Aug-2007,"38,254.30",2283.58
28-Aug-2007,"38,718.80",2234.02
27-Aug-2007,"38,764.60",2287.62
24-Aug-2007,"38,136.70",2307.22
23-Aug-2007,"38,581.00",2280.68
22-Aug-2007,"37,603.70",2283.08
21-Aug-2007,"37,501.10",2256.52
20-Aug-2007,"37,145.60",2254.07
17-Aug-2007,"35,390.90",2254.68
16-Aug-2007,"35,643.30",2200.61
15-Aug-2007,"36,120.90",2193.4
14-Aug-2007,"37,223.40",2223.71
13-Aug-2007,"37,514.60",2264.58
10-Aug-2007,"37,042.80",2265.36
09-Aug-2007,"38,475.70",2264.5
08-Aug-2007,"38,071.20",2333.24
07-Aug-2007,"37,312.60",2300.1
06-Aug-2007,"36,908.40",2285.93
03-Aug-2007,"37,537.20",2231.98
02-Aug-2007,"37,479.10",2292.79
01-Aug-2007,"37,038.80",2282.3
31-Jul-2007,"38,304.20",2265.75
30-Jul-2007,"38,083.80",2294.75
27-Jul-2007,"37,922.40",2271.41
26-Jul-2007,"39,016.90",2307.98
25-Jul-2007,"39,528.40",2363.12
24-Jul-2007,"40,038.40",2352.12
23-Jul-2007,"39,839.10",2399.64
20-Jul-2007,"40,035.10",2387.96
19-Jul-2007,"39,800.40",2417.5
18-Jul-2007,"39,457.10",2406.69
17-Jul-2007,"39,784.50",2411.41
16-Jul-2007,"39,779.70",2411.65
13-Jul-2007,"39,833.10",2416.28
12-Jul-2007,"39,671.00",2408.79
11-Jul-2007,"39,432.30",2363.72
10-Jul-2007,"39,658.90",2349.98
09-Jul-2007,"39,902.50",2383.8
06-Jul-2007,"39,594.10",2381.59
05-Jul-2007,"39,663.60",2373.07
04-Jul-2007,"39,266.80",#N/A
03-Jul-2007,"39,269.00",2372.22
02-Jul-2007,"39,046.40",2363.28
29-Jun-2007,"39,119.10",2338.25
28-Jun-2007,"39,051.60",2341.9
27-Jun-2007,"38,544.70",2342.84
26-Jun-2007,"39,319.60",2321.46
25-Jun-2007,"39,451.60",2328.91
22-Jun-2007,"39,696.40",2336.41
21-Jun-2007,"39,723.90",2366.92
20-Jun-2007,"39,785.20",2351.87
19-Jun-2007,"39,630.50",2384.25
18-Jun-2007,"39,452.40",2380.09
15-Jun-2007,"39,144.00",2382.97
14-Jun-2007,"38,940.30",2367.52
13-Jun-2007,"38,439.50",2356.02
12-Jun-2007,"38,794.80",2320.22
08-Jun-2007,"38,742.80",2342.98
07-Jun-2007,"39,233.20",2316.63
06-Jun-2007,"39,391.80",2357.95
05-Jun-2007,"39,599.40",2378.44
04-Jun-2007,"39,734.40",2391.13
01-Jun-2007,"39,355.50",2386.63
31-May-2007,"39,185.00",2377.75
30-May-2007,"38,750.10",2377.09
29-May-2007,"39,210.50",2357.39
28-May-2007,"38,799.30",#N/A
25-May-2007,"38,808.30",2353.42
24-May-2007,"38,971.50",2340.64
23-May-2007,"39,443.30",2363.29
22-May-2007,"39,341.90",2366.1
21-May-2007,"39,529.50",2367.63
18-May-2007,"39,161.60",2363.97
17-May-2007,"39,492.80",2348.44
16-May-2007,"39,014.70",2350.4
15-May-2007,"38,993.30",2329.61
14-May-2007,"39,327.70",2332.43
11-May-2007,"38,995.80",2336.48
10-May-2007,"39,355.90",2313.94
09-May-2007,"39,266.30",2346.3
08-May-2007,"39,039.20",2338.14
07-May-2007,"39,233.10",2340.68
04-May-2007,"39,041.30",2334.61
03-May-2007,"38,674.20",2329.54
02-May-2007,"38,621.00",2318.84
01-May-2007,"38,052.00",2303.68
30-Apr-2007,"38,176.90",2297.57
27-Apr-2007,"38,087.40",2315.7
26-Apr-2007,"38,462.10",2315.91
24-Apr-2007,"38,313.70",2294.02
23-Apr-2007,"38,443.40",2294.82
20-Apr-2007,"38,433.00",2300.08
19-Apr-2007,"38,169.50",2278.91
18-Apr-2007,"38,614.00",2281.61
17-Apr-2007,"38,301.00",2280.01
16-Apr-2007,"38,370.30",2275.35
13-Apr-2007,"37,979.30",2251.12
12-Apr-2007,"38,117.90",2243.3
11-Apr-2007,"38,075.60",2229.44
10-Apr-2007,"38,083.50",2243.93
05-Apr-2007,"37,611.50",2236.71
04-Apr-2007,"37,735.90",2229.25
03-Apr-2007,"37,217.40",2226.76
02-Apr-2007,"36,613.70",2205.85
30-Mar-2007,"37,103.50",2200.12
29-Mar-2007,"36,879.70",2202.68
28-Mar-2007,"36,645.20",2194.38
27-Mar-2007,"36,898.00",2211.52
26-Mar-2007,"37,061.30",2225.26
23-Mar-2007,"36,806.30",2223.12
22-Mar-2007,"36,827.60",2220.68
21-Mar-2007,"36,233.40",2221.46
20-Mar-2007,"36,322.50",2184.1
19-Mar-2007,"36,216.80",2170.33
16-Mar-2007,"36,071.10",2146.93
15-Mar-2007,"36,172.50",2155.18
14-Mar-2007,"35,484.70",2147.18
13-Mar-2007,"36,242.90",2132.76
12-Mar-2007,"36,402.20",2176.5
09-Mar-2007,"36,026.50",2170.62
08-Mar-2007,"35,958.00",2169.14
07-Mar-2007,"35,975.80",2153.65
06-Mar-2007,"35,614.30",2158.36
05-Mar-2007,"34,876.60",2125.34
02-Mar-2007,"35,673.50",2145.43
01-Mar-2007,"35,819.90",2170.17
28-Feb-2007,"35,920.90",2175.78
27-Feb-2007,"36,913.60",2163.11
26-Feb-2007,"37,204.10",2240.73
23-Feb-2007,"37,058.50",2243.26
22-Feb-2007,"36,941.40",2251.03
21-Feb-2007,"36,538.60",2252.43
20-Feb-2007,"36,757.70",2255.48
19-Feb-2007,"36,754.10",#N/A
16-Feb-2007,"36,483.10",2249.06
15-Feb-2007,"36,721.40",2250.97
14-Feb-2007,"36,522.90",2248.4
13-Feb-2007,"36,375.90",2230.8
12-Feb-2007,"36,299.50",2213.58
09-Feb-2007,"36,317.50",2220.72
08-Feb-2007,"36,147.50",2236.46
07-Feb-2007,"36,149.30",2239.05
06-Feb-2007,"35,944.40",2235.02
05-Feb-2007,"35,643.30",2233.44
02-Feb-2007,"35,700.90",2235.39
01-Feb-2007,"35,594.60",2231.61
31-Jan-2007,"35,345.10",2219.19
30-Jan-2007,"35,584.60",2204.4
29-Jan-2007,"35,265.50",2191.71
25-Jan-2007,"35,323.80",2196.54
24-Jan-2007,"35,317.10",2221.56
23-Jan-2007,"35,110.40",2202.77
22-Jan-2007,"35,058.90",2195
19-Jan-2007,"34,731.00",2206.6
18-Jan-2007,"34,727.00",2200.2
17-Jan-2007,"34,565.60",2206.7
16-Jan-2007,"34,733.10",2208.48
15-Jan-2007,"34,735.60",#N/A
12-Jan-2007,"34,521.00",2206.68
11-Jan-2007,"34,068.40",2196.02
10-Jan-2007,"33,799.50",2182.16
09-Jan-2007,"34,220.80",2177.68
08-Jan-2007,"33,683.40",2178.8
05-Jan-2007,"34,112.50",2173.29
04-Jan-2007,"34,190.80",2186.6
03-Jan-2007,"34,713.40",2183.92
02-Jan-2007,"34,713.40",#N/A
29-Dec-2006,"34,711.40",2186.13
28-Dec-2006,"34,653.80",2196
27-Dec-2006,"34,548.30",2199.15
22-Dec-2006,"34,306.20",2173.9
21-Dec-2006,"34,174.90",2185.21
20-Dec-2006,"34,249.40",2192.76
19-Dec-2006,"33,954.70",2195.8
18-Dec-2006,"34,148.90",2190.97
15-Dec-2006,"34,050.30",2198.07
14-Dec-2006,"34,036.20",2195.59
13-Dec-2006,"33,517.30",2176.52
12-Dec-2006,"33,428.50",2173.58
11-Dec-2006,"33,404.50",2175.8
08-Dec-2006,"33,133.60",2170.84
07-Dec-2006,"33,374.40",2166.87
06-Dec-2006,"33,383.20",2175.45
05-Dec-2006,"33,138.30",2177.75
04-Dec-2006,"33,128.50",2169
01-Dec-2006,"33,144.60",2149.85
30-Nov-2006,"33,475.60",2155.89
29-Nov-2006,"33,295.90",2154.09
28-Nov-2006,"32,865.70",2133.52
27-Nov-2006,"33,279.90",2125.67
24-Nov-2006,"33,287.80",2154.96
23-Nov-2006,"33,368.30",#N/A
22-Nov-2006,"33,239.20",2162.65
21-Nov-2006,"32,703.90",2157.42
20-Nov-2006,"32,484.90",2153.76
17-Nov-2006,"33,056.70",2154.8
16-Nov-2006,"32,891.50",2152.57
15-Nov-2006,"33,083.00",2147.6
14-Nov-2006,"33,117.70",2141.95
13-Nov-2006,"33,011.40",2128.17
10-Nov-2006,"33,122.00",2122.26
09-Nov-2006,"33,031.70",2118.32
08-Nov-2006,"33,174.70",2129.22
07-Nov-2006,"33,371.70",2124.28
06-Nov-2006,"33,083.20",2119.53
03-Nov-2006,"33,008.70",2095.68
02-Nov-2006,"32,870.80",2100.21
01-Nov-2006,"32,913.20",2100.36
31-Oct-2006,"32,718.60",2115.65
30-Oct-2006,"32,809.90",2115.63
27-Oct-2006,"32,561.10",2114.65
26-Oct-2006,"32,750.90",2132.39
25-Oct-2006,"32,523.90",2121.83
24-Oct-2006,"32,305.10",2114.36
23-Oct-2006,"32,404.60",2113.82
20-Oct-2006,"32,416.50",2100.86
19-Oct-2006,"32,111.80",2098.32
18-Oct-2006,"32,281.20",2096.71
17-Oct-2006,"32,086.90",2093.58
16-Oct-2006,"32,266.00",2101.26
13-Oct-2006,"32,118.60",2095.97
12-Oct-2006,"31,933.00",2091.69
11-Oct-2006,"32,074.50",2071.9
10-Oct-2006,"31,866.90",2077.01
09-Oct-2006,"31,566.30",2072.71
06-Oct-2006,"31,697.80",2071.05
05-Oct-2006,"31,685.30",2076.63
04-Oct-2006,"31,220.50",2071.45
03-Oct-2006,"31,473.00",2046.28
02-Oct-2006,"31,438.50",2041.99
29-Sep-2006,"31,288.20",2048.89
28-Sep-2006,"31,042.40",2053.93
27-Sep-2006,"30,916.60",2049.97
26-Sep-2006,"30,282.10",2049.2
25-Sep-2006,"30,260.20",2033.87
22-Sep-2006,"30,207.50",2016.09
21-Sep-2006,"30,284.50",2021.08
20-Sep-2006,"30,298.40",2031.59
19-Sep-2006,"30,651.30",2021
18-Sep-2006,"30,746.30",2025.39
15-Sep-2006,"30,503.50",2023.35
14-Sep-2006,"30,708.20",2017.86
13-Sep-2006,"30,385.40",2020.49
12-Sep-2006,"30,124.80",2012.32
11-Sep-2006,"30,436.70",1991.49
08-Sep-2006,"30,868.70",1990.44
07-Sep-2006,"30,929.90",1982.93
06-Sep-2006,"30,960.80",1992.42
05-Sep-2006,"31,168.70",2012
04-Sep-2006,"31,034.70",#N/A
01-Sep-2006,"30,778.00",2008.47
31-Aug-2006,"30,877.80",1997.42
30-Aug-2006,"30,570.50",1998.08
29-Aug-2006,"30,564.90",1997.2
28-Aug-2006,"30,294.30",1993.06
25-Aug-2006,"30,268.00",1982.81
24-Aug-2006,"30,051.20",1984.09
23-Aug-2006,"30,610.20",1979.35
22-Aug-2006,"30,573.20",1988.1
21-Aug-2006,"30,494.10",1986.11
18-Aug-2006,"30,374.20",1993.43
17-Aug-2006,"30,394.30",1986.04
16-Aug-2006,"29,827.50",1982.81
15-Aug-2006,"29,671.60",1967.26
14-Aug-2006,"29,883.90",1940.5
11-Aug-2006,"29,698.00",1938.13
10-Aug-2006,"29,721.10",1945.61
09-Aug-2006,"29,773.50",1936.3
08-Aug-2006,"30,114.20",1944.22
07-Aug-2006,"29,737.00",1950.63
04-Aug-2006,"29,702.30",1956.05
03-Aug-2006,"29,950.60",1957.41
02-Aug-2006,"29,555.30",1954.18
01-Aug-2006,"29,853.70",1942.22
31-Jul-2006,"29,881.70",1950.99
28-Jul-2006,"29,715.60",1953.86
27-Jul-2006,"30,012.50",1930.32
26-Jul-2006,"29,580.20",1937.96
25-Jul-2006,"29,920.10",1938.68
24-Jul-2006,"29,572.60",1926.5
21-Jul-2006,"29,729.70",1894.94
20-Jul-2006,"29,944.70",1908.42
19-Jul-2006,"29,366.70",1924.74
18-Jul-2006,"29,506.10",1889.48
17-Jul-2006,"29,703.10",1885.82
14-Jul-2006,"29,762.50",1888.43
13-Jul-2006,"30,472.90",1897.73
12-Jul-2006,"30,734.50",1922.62
11-Jul-2006,"30,604.80",1943.66
10-Jul-2006,"30,818.30",1935.61
07-Jul-2006,"30,773.10",1932.75
06-Jul-2006,"30,683.50",1945.9
05-Jul-2006,"30,543.30",1940.55
04-Jul-2006,"30,589.60",#N/A
03-Jul-2006,"30,514.90",1954.49
30-Jun-2006,"30,405.10",1939.03
29-Jun-2006,"29,945.70",1943.08
28-Jun-2006,"29,643.40",1901.98
27-Jun-2006,"29,957.60",1891.24
26-Jun-2006,"29,752.80",1908.56
23-Jun-2006,"29,670.90",1899.32
22-Jun-2006,"29,945.20",1900.98
21-Jun-2006,"29,396.10",1910.62
20-Jun-2006,"29,052.30",1892.13
19-Jun-2006,"29,290.40",1892.12
16-Jun-2006,"29,695.00",1909.52
15-Jun-2006,"29,101.60",1916.56
14-Jun-2006,"28,989.00",1876.67
13-Jun-2006,"28,905.30",1866.92
09-Jun-2006,"29,664.50",1910.01
08-Jun-2006,"29,310.80",1918.59
07-Jun-2006,"30,016.60",1915.77
06-Jun-2006,"30,076.50",1927.13
05-Jun-2006,"30,574.90",1929.23
02-Jun-2006,"30,300.80",1964.11
01-Jun-2006,"30,159.40",1960.28
31-May-2006,"29,776.10",1936.41
30-May-2006,"30,393.60",1920.09
29-May-2006,"30,417.90",#N/A
26-May-2006,"30,081.70",1950.87
25-May-2006,"29,623.50",1939.52
24-May-2006,"29,986.30",1917.48
23-May-2006,"29,844.00",1914.38
22-May-2006,"29,945.00",1922.72
19-May-2006,"30,350.40",1930.27
18-May-2006,"30,459.90",1922.32
17-May-2006,"31,038.10",1935.18
16-May-2006,"31,037.40",1967.79
15-May-2006,"31,136.70",1971.45
12-May-2006,"31,671.20",1966.27
11-May-2006,"31,879.40",1988.56
10-May-2006,"31,806.10",2013.99
09-May-2006,"31,649.20",2016.59
08-May-2006,"31,638.50",2015.84
05-May-2006,"31,226.30",2017.34
04-May-2006,"30,832.70",1996.74
03-May-2006,"31,334.00",1989.97
02-May-2006,"31,331.40",1997.75
01-May-2006,"31,553.00",1985.55
28-Apr-2006,"31,246.00",1993.79
27-Apr-2006,"31,491.80",1992.39
26-Apr-2006,"31,652.50",1985.28
24-Apr-2006,"31,311.40",1989.2
21-Apr-2006,"31,194.40",1993.99
20-Apr-2006,"31,353.30",1994.23
19-Apr-2006,"31,395.00",1991.84
18-Apr-2006,"31,184.20",1988.18
13-Apr-2006,"30,751.00",1960.01
12-Apr-2006,"30,791.20",1958.49
11-Apr-2006,"31,087.00",1956.11
10-Apr-2006,"30,841.00",1971.03
07-Apr-2006,"31,081.90",1969.3
06-Apr-2006,"31,117.30",1989.87
05-Apr-2006,"30,928.00",1993.21
04-Apr-2006,"30,663.70",1984.47
03-Apr-2006,"30,770.50",1971.92
31-Mar-2006,"30,466.60",1967.38
30-Mar-2006,"30,376.90",1975.6
29-Mar-2006,"30,229.20",1979.51
28-Mar-2006,"30,199.90",1964.47
27-Mar-2006,"30,213.90",1977.19
24-Mar-2006,"29,891.50",1979.24
23-Mar-2006,"29,862.60",1977.29
22-Mar-2006,"29,732.50",1982.4
21-Mar-2006,"29,601.20",1970.5
20-Mar-2006,"29,653.30",1982.4
17-Mar-2006,"29,480.20",1985.69
16-Mar-2006,"29,516.80",1982.76
15-Mar-2006,"29,327.40",1979.21
14-Mar-2006,"29,242.90",1970.65
13-Mar-2006,"29,354.50",1950.39
10-Mar-2006,"28,980.00",1945.92
09-Mar-2006,"29,008.90",1931.73
08-Mar-2006,"28,877.40",1941.17
07-Mar-2006,"28,915.80",1936.68
06-Mar-2006,"29,058.10",1940.2
03-Mar-2006,"28,994.50",1953.74
02-Mar-2006,"29,022.90",1956.6
01-Mar-2006,"28,682.60",1959.76
28-Feb-2006,"29,087.20",1943.19
27-Feb-2006,"29,083.90",1963.58
24-Feb-2006,"28,868.00",1956.14
23-Feb-2006,"28,984.50",1953.37
22-Feb-2006,"28,814.80",1960.26
21-Feb-2006,"28,747.10",1945.45
20-Feb-2006,"28,490.20",#N/A
17-Feb-2006,"28,189.10",1951.83
16-Feb-2006,"28,310.40",1955.06
15-Feb-2006,"28,395.00",1940.68
14-Feb-2006,"28,566.00",1933.46
13-Feb-2006,"28,289.50",1914.02
10-Feb-2006,"28,608.80",1920
09-Feb-2006,"28,644.30",1915.1
08-Feb-2006,"28,373.30",1917.84
07-Feb-2006,"28,807.40",1900.58
06-Feb-2006,"28,840.10",1916.04
03-Feb-2006,"28,649.80",1914.5
02-Feb-2006,"28,774.80",1924.67
01-Feb-2006,"29,077.80",1941.75
31-Jan-2006,"28,918.40",1937.93
30-Jan-2006,"28,999.70",1945.66
27-Jan-2006,"28,858.10",1943.34
25-Jan-2006,"28,518.20",1914.28
24-Jan-2006,"28,303.80",1917.54
23-Jan-2006,"28,229.10",1912.91
20-Jan-2006,"28,477.70",1909.35
19-Jan-2006,"28,398.40",1944.98
18-Jan-2006,"28,081.40",1934.21
17-Jan-2006,"28,546.10",1941.57
16-Jan-2006,"28,371.60",#N/A
13-Jan-2006,"28,373.90",1948.64
12-Jan-2006,"28,374.80",1946.28
11-Jan-2006,"28,382.00",1958.56
10-Jan-2006,"28,256.00",1951.53
09-Jan-2006,"28,342.90",1952.13
06-Jan-2006,"28,105.60",1945.01
05-Jan-2006,"28,238.10",1926.44
04-Jan-2006,"28,276.90",1926.39
03-Jan-2006,"28,017.20",1918.96
30-Dec-2005,"27,943.10",1887.94
29-Dec-2005,"27,996.70",1897.2
28-Dec-2005,"27,897.60",1902.74
23-Dec-2005,"27,734.10",1918.25
22-Dec-2005,"27,609.90",1917.16
21-Dec-2005,"27,608.70",1908.65
20-Dec-2005,"27,338.60",1903.81
19-Dec-2005,"27,240.10",1904.21
16-Dec-2005,"27,173.40",1915.4
15-Dec-2005,"27,078.80",1920.85
14-Dec-2005,"27,020.50",1923.43
13-Dec-2005,"26,840.50",1915.3
12-Dec-2005,"26,985.20",1904.59
09-Dec-2005,"26,797.70",1902.92
08-Dec-2005,"26,785.50",1897.57
07-Dec-2005,"27,053.30",1899.69
06-Dec-2005,"27,007.60",1908.89
05-Dec-2005,"27,057.50",1906.42
02-Dec-2005,"27,041.30",1910.86
01-Dec-2005,"26,787.70",1910.23
30-Nov-2005,"27,107.60",1887.28
29-Nov-2005,"27,132.40",1898.74
28-Nov-2005,"27,286.00",1898.37
25-Nov-2005,"27,176.40",1914.4
24-Nov-2005,"27,197.20",#N/A
23-Nov-2005,"26,988.20",1910.39
22-Nov-2005,"27,020.60",1903.66
21-Nov-2005,"27,203.20",1893.93
18-Nov-2005,"27,247.50",1883.99
17-Nov-2005,"27,002.70",1875.49
16-Nov-2005,"26,925.90",1857.97
15-Nov-2005,"26,821.30",1854.28
14-Nov-2005,"26,852.10",1861.25
11-Nov-2005,"26,651.20",1862.56
10-Nov-2005,"26,473.40",1856.9
09-Nov-2005,"26,370.80",1841
08-Nov-2005,"26,535.80",1837.8
07-Nov-2005,"26,257.60",1843.27
04-Nov-2005,"26,296.00",1839.16
03-Nov-2005,"26,261.80",1838.86
02-Nov-2005,"25,923.50",1830.43
01-Nov-2005,"26,030.00",1812.11
31-Oct-2005,"25,942.80",1818.5
28-Oct-2005,"25,496.80",1805.56
27-Oct-2005,"25,787.30",1776
26-Oct-2005,"25,847.60",1794.56
25-Oct-2005,"25,541.90",1802.3
24-Oct-2005,"25,346.50",1806.59
21-Oct-2005,"25,387.70",1776.73
20-Oct-2005,"25,479.20",1774.02
19-Oct-2005,"25,460.90",1801.01
18-Oct-2005,"25,938.50",1774.32
17-Oct-2005,"25,740.70",1792.33
14-Oct-2005,"25,622.50",1787.01
13-Oct-2005,"25,767.20",1772.36
12-Oct-2005,"25,983.60",1773.6
11-Oct-2005,"25,754.60",1784.22
10-Oct-2005,"25,987.60",1787.8
07-Oct-2005,"25,818.20",1800.71
06-Oct-2005,"25,856.70",1794.04
05-Oct-2005,"26,416.00",1801.4
04-Oct-2005,"26,997.60",1827.96
03-Oct-2005,"26,989.60",1846.17
30-Sep-2005,"26,982.30",1849.33
29-Sep-2005,"27,158.80",1847.62
28-Sep-2005,"26,902.40",1831.32
27-Sep-2005,"26,900.70",1829.13
26-Sep-2005,"26,839.60",1829.05
23-Sep-2005,"26,451.30",1828.54
22-Sep-2005,"26,447.50",1827.54
21-Sep-2005,"26,393.50",1820.49
20-Sep-2005,"26,558.80",1837.2
19-Sep-2005,"26,384.90",1851.74
16-Sep-2005,"26,160.90",1862.11
15-Sep-2005,"26,160.90",1846.76
14-Sep-2005,"26,185.20",1845.84
13-Sep-2005,"26,050.10",1851.87
12-Sep-2005,"25,914.40",1865.45
09-Sep-2005,"25,886.90",1866.74
08-Sep-2005,"25,920.90",1852
07-Sep-2005,"26,010.60",1859
06-Sep-2005,"25,835.40",1854.23
05-Sep-2005,"25,794.20",#N/A
02-Sep-2005,"25,859.30",1831.06
01-Sep-2005,"25,986.20",1836.37
31-Aug-2005,"25,677.80",1834.48
30-Aug-2005,"25,604.60",1815.97
29-Aug-2005,"25,359.20",1821.56
26-Aug-2005,"25,669.50",1810.52
25-Aug-2005,"25,506.40",1821.45
24-Aug-2005,"25,623.80",1817.22
23-Aug-2005,"25,841.50",1829.11
22-Aug-2005,"25,913.60",1835.32
19-Aug-2005,"25,688.20",1832.29
18-Aug-2005,"25,580.60",1831.09
17-Aug-2005,"25,723.80",1832.82
16-Aug-2005,"25,800.80",1830.98
15-Aug-2005,"25,676.10",1852.78
12-Aug-2005,"25,672.30",1847.31
11-Aug-2005,"25,620.00",1858.43
10-Aug-2005,"25,421.60",1845.16
09-Aug-2005,"25,368.50",1847.76
08-Aug-2005,"25,284.00",1835.37
05-Aug-2005,"25,106.50",1840.19
04-Aug-2005,"25,092.30",1854.3
03-Aug-2005,"25,059.90",1868.06
02-Aug-2005,"25,153.00",1866.28
01-Aug-2005,"25,110.60",1853.13
29-Jul-2005,"25,172.80",1851.37
28-Jul-2005,"25,052.00",1865.64
27-Jul-2005,"25,161.40",1854.72
26-Jul-2005,"25,124.80",1846.04
25-Jul-2005,"25,115.20",1842.84
22-Jul-2005,"25,071.00",1849.81
21-Jul-2005,"24,911.00",1839.8
20-Jul-2005,"24,670.30",1852.02
19-Jul-2005,"24,527.50",1843.07
18-Jul-2005,"24,654.20",1830.75
15-Jul-2005,"24,619.70",1840.93
14-Jul-2005,"24,635.40",1838.8
13-Jul-2005,"24,550.20",1833.98
12-Jul-2005,"24,445.70",1832.15
11-Jul-2005,"24,457.10",1827.91
08-Jul-2005,"24,256.70",1816.52
07-Jul-2005,"24,284.50",1795.55
06-Jul-2005,"24,519.90",1791.05
05-Jul-2005,"24,673.10",1805.68
04-Jul-2005,"24,559.30",#N/A
01-Jul-2005,"24,505.80",1789.85
30-Jun-2005,"24,533.90",1784.99
29-Jun-2005,"24,450.80",1797.73
28-Jun-2005,"24,495.60",1800.07
27-Jun-2005,"24,268.60",1783.45
24-Jun-2005,"24,349.90",1784.77
23-Jun-2005,"24,433.50",1798.49
22-Jun-2005,"24,479.10",1817.8
21-Jun-2005,"24,606.10",1817.36
20-Jun-2005,"24,637.60",1821.06
17-Jun-2005,"24,673.40",1822.35
16-Jun-2005,"24,390.40",1813.35
15-Jun-2005,"24,297.40",1806.78
14-Jun-2005,"24,196.00",1802.73
10-Jun-2005,"24,144.90",1793.51
09-Jun-2005,"24,099.10",1797.72
08-Jun-2005,"24,132.70",1788.3
07-Jun-2005,"24,051.00",1791.89
06-Jun-2005,"24,006.30",1792.14
03-Jun-2005,"23,979.10",1789.83
02-Jun-2005,"23,902.10",1802.19
01-Jun-2005,"23,675.50",1799.15
31-May-2005,"23,413.10",1782.46
30-May-2005,"23,562.80",#N/A
27-May-2005,"23,468.50",1793.34
26-May-2005,"23,336.00",1791.41
25-May-2005,"23,324.20",1779.81
24-May-2005,"23,385.30",1785.8
23-May-2005,"23,243.40",1785.46
20-May-2005,"23,026.80",1778.59
19-May-2005,"23,045.50",1781.28
18-May-2005,"22,720.40",1773.01
17-May-2005,"22,532.50",1755.1
16-May-2005,"22,594.90",1742.74
13-May-2005,"22,832.80",1725.15
12-May-2005,"22,928.10",1732.89
11-May-2005,"22,796.30",1750.26
10-May-2005,"22,719.40",1742.06
09-May-2005,"22,759.30",1760.87
06-May-2005,"22,668.40",1749.65
05-May-2005,"22,513.60",1751.47
04-May-2005,"22,462.30",1755.92
03-May-2005,"22,681.80",1733.95
02-May-2005,"22,824.10",1735.43
29-Apr-2005,"22,664.10",1727.49
28-Apr-2005,"22,825.80",1707.13
27-Apr-2005,"22,868.00",1726.21
26-Apr-2005,"22,918.00",1719.09
22-Apr-2005,"22,953.80",1719.66
21-Apr-2005,"22,839.00",1731.27
20-Apr-2005,"22,894.40",1697.74
19-Apr-2005,"22,880.30",1720.43
18-Apr-2005,"22,528.90",1710.27
15-Apr-2005,"22,841.00",1705.26
14-Apr-2005,"23,227.90",1734.25
13-Apr-2005,"23,527.00",1751.77
12-Apr-2005,"23,565.90",1772.43
11-Apr-2005,"23,512.70",1762.56
08-Apr-2005,"23,693.50",1762.52
07-Apr-2005,"23,478.80",1777.35
06-Apr-2005,"23,428.30",1766.69
05-Apr-2005,"23,504.80",1762.32
04-Apr-2005,"23,439.20",1754.43
01-Apr-2005,"23,536.20",1749.45
31-Mar-2005,"23,372.60",1760.89
30-Mar-2005,"23,287.10",1762.09
29-Mar-2005,"23,289.40",1737.94
24-Mar-2005,"23,516.60",1746.62
23-Mar-2005,"23,660.20",1748.28
22-Mar-2005,"24,002.70",1747.03
21-Mar-2005,"24,187.50",1764.98
18-Mar-2005,"24,088.80",1773.72
17-Mar-2005,"23,990.00",1774.55
16-Mar-2005,"24,058.00",1771.35
15-Mar-2005,"23,950.30",1785.61
14-Mar-2005,"23,994.90",1799.14
11-Mar-2005,"23,826.40",1789.01
10-Mar-2005,"23,886.60",1802.2
09-Mar-2005,"24,033.90",1798.79
08-Mar-2005,"24,031.60",1817.12
07-Mar-2005,"24,002.40",1825.7
04-Mar-2005,"23,886.60",1820.88
03-Mar-2005,"23,799.90",1803.51
02-Mar-2005,"23,713.80",1802.92
01-Mar-2005,"23,668.60",1802.79
28-Feb-2005,"23,580.70",1792.63
25-Feb-2005,"23,308.70",1804.17
24-Feb-2005,"23,111.70",1787.34
23-Feb-2005,"23,229.60",1772.76
22-Feb-2005,"23,489.04",1762.76
21-Feb-2005,"23,489.20",#N/A
18-Feb-2005,"23,458.90",1788.65
17-Feb-2005,"23,477.00",1787.41
16-Feb-2005,"23,391.40",1801.59
15-Feb-2005,"23,346.30",1801.06
14-Feb-2005,"23,374.10",1794.98
11-Feb-2005,"23,472.10",1793.54
10-Feb-2005,"23,475.40",1780.8
09-Feb-2005,"23,459.60",1773.28
08-Feb-2005,"23,498.90",1788.16
